name,categories,lat,lng,state
LanZhouRamen,Chinese Restaurant,33.89489911565203,-84.28209041734026,GA
Northern China Eatery,Chinese Restaurant,33.89271284246601,-84.2837945544549,GA
Yen Jing,Chinese Restaurant,33.89722750711233,-84.28158279717509,GA
Al-Amin,Indian Restaurant,33.90151971571222,-84.27654796644055,GA
T 1 Bento & Grill,Chinese Restaurant,33.90808563976858,-84.28794949596045,GA
Sweet Hut Bakery & Cafe,Bakery,33.89325946581493,-84.28439836640158,GA
Shoya Izakaya,Japanese Restaurant,33.90811736793895,-84.2866501747301,GA
Quoc Huong Banh Mi Fast Food,Vietnamese Restaurant,33.89291892360404,-84.28513759360604,GA
Little Sheep Hot Pot,Chinese Restaurant,33.89146498789764,-84.28560942056315,GA
Batavia (Indonesian) Restaurant,Indonesian Restaurant,33.896456585774025,-84.2851561470105,GA
Kura Revolving Sushi Bar,Sushi Restaurant,33.90815885509197,-84.28724280180249,GA
Tempo Doeloe,Indonesian Restaurant,33.891562058273955,-84.28566106852375,GA
Kang Nam,Sushi Restaurant,33.9068516997369,-84.26904618148257,GA
Kochi Maru,Chinese Restaurant,33.908461080473266,-84.26631181739924,GA
Hong Kong Bakery,Asian Restaurant,33.8935832970437,-84.28536885314892,GA
"Rold Rite Sushi, by Bumblefish Atlanta, LLC",Asian Restaurant,33.910096,-84.282628,GA
Phil-Am Star Cafe Philippine Cuisine Restaurant,Asian Restaurant,33.893210268041074,-84.28481221041076,GA
Jing Jin Restaurant,Asian Restaurant,33.892836252582285,-84.28363496995469,GA
HongKong Cuisine,Asian Restaurant,33.908064064834335,-84.28769095336462,GA
China Village Restaurant,Asian Restaurant,33.910311303537085,-84.26601470189624,GA
Pung Mie Chinese Restaurant,Asian Restaurant,33.89375822887349,-84.28346018117209,GA
Beijing House,Asian Restaurant,33.90762570449258,-84.28786039352417,GA
Champion  Snack House,Asian Restaurant,33.9081594,-84.2877249,GA
Bei Jing Kabobs,Asian Restaurant,33.89138773223193,-84.28562540172459,GA
The Ocean Villa Asian Cuisine,Asian Restaurant,33.89261716,-84.2838745,GA
Miss Gogi,Korean Restaurant,33.90913744508436,-84.28792785749138,GA
I Luv Pho,Vietnamese Restaurant,33.89291452737611,-84.28358693637675,GA
Kowloon Seafood Restaurant,Asian Restaurant,33.89696717,-84.28139626979828,GA
Lee's Tofu House,Korean Restaurant,33.896806628022354,-84.28106392355255,Georgia
Don Quixote Korean Restaurant,Korean Restaurant,33.90852872765292,-84.26622632948144,GA
Han Il Kwan,Korean Restaurant,33.901144720695655,-84.27648703679596,GA
Red Pepper,Chinese Restaurant,33.891867,-84.284895,GA
Yummy Spicy,Chinese Restaurant,33.893668,-84.28418599999999,GA
89 Original Pot,Chinese Restaurant,33.893213983420054,-84.28448834309306,Georgia
Beijing Kabobs,Chinese Restaurant,33.8915222730458,-84.2855216278858,GA
Spicy Gaga Duck,Chinese Restaurant,33.89174573336046,-84.28514635737895,GA
China Kitchen,Chinese Restaurant,33.893157155156075,-84.28525431215135,GA
Te Wei Chinese Kebob,Chinese Restaurant,33.89135810817456,-84.28563656796095,GA
China Bucks,Chinese Restaurant,33.899982668903874,-84.27838080009441,GA
Hot Melody Chinese Restaurant,Chinese Restaurant,33.896356,-84.281217,GA
Mings,Chinese Restaurant,33.894318,-84.294186,GA
good harvest,Chinese Restaurant,33.892828,-84.28484,GA
Hae Woon Dae BBQ,Korean Restaurant,33.90853447410083,-84.26618933164077,GA
Daejanggum Korean Cuisine,Korean Restaurant,33.90807472497334,-84.28794295353897,GA
Royal China,Dim Sum Restaurant,33.89215077176703,-84.29455889336985,GA
Tokyo Hibachi Grill,Japanese Restaurant,33.908043,-84.287359,GA
Yokohama Japanese Restaurant,Japanese Restaurant,33.900002,-84.278424,GA
Taste Good Noodles Products,Noodle House,33.894627,-84.293425,GA
Jeon Tong Noodle House,Noodle House,33.895006,-84.283041,GA
Sushi Yuki,Sushi Restaurant,33.90807959249845,-84.2878586128257,GA
Kangnam,Sushi Restaurant,33.9066347108658,-84.26872980790694,GA
Appa's,Sushi Restaurant,33.909921,-84.265416,GA
Mama Sushi,Sushi Restaurant,33.910033,-84.265254,GA
Hello Dau Hu,Vietnamese Restaurant,33.89336369345412,-84.28450376538635,GA
Rice Cake (풍년떡),Korean Restaurant,33.89618684844571,-84.2811673159723,GA
Go Hyang House,Korean Restaurant,33.895575,-84.28067207336426,GA
Hawndae Resturant,Korean Restaurant,33.90906,-84.266754,GA
Calcutta Palate,North Indian Restaurant,33.9067740066045,-84.27328555945786,GA
Chi Chop,Taiwanese Restaurant,33.908817,-84.288284,GA
La Mei Zi Asian Bistro,Taiwanese Restaurant,33.89289854472472,-84.28620611508973,GA
Yummy Spicy,Szechuan Restaurant,33.89367371446918,-84.28412277198142,GA
Yebisuya,Ramen Restaurant,33.908139586396715,-84.28710387645022,GA
Good Luck Gourmet【御膳房】中餐馆,Szechuan Restaurant,33.909125157729676,-84.2693500648814,GA
Tea House Formosa,Tea Room,33.89714892422307,-84.2816662487788,GA
Cafe 101,Taiwanese Restaurant,33.90007007628373,-84.27835509361985,GA
China Hot Pot Buffet,Hotpot Restaurant,33.891403,-84.28581,GA
White Windmill Bakery and Cafe,Bakery,33.910772381176265,-84.2648507321979,GA
Cho Dang Tofu House,BBQ Joint,33.91235883999831,-84.26321290783967,GA
Orient Garden,Asian Restaurant,33.89637324669494,-84.25058046657871,GA
Dong Nae Mang Nae Korean Bbq Place,Korean Restaurant,33.9121459162551,-84.26202958711143,GA
Pleasantdale Chinese Restaurant,Chinese Restaurant,33.898946298714144,-84.24356919385502,GA
Yet Tuh,Korean Restaurant,33.91209441316251,-84.26199983435579,GA
초당 순두부,Korean Restaurant,33.910487437111776,-84.26487308620969,GA
동네방네,Korean Restaurant,33.91213992159863,-84.26190581140533,GA
Tasty 21,Hotpot Restaurant,33.897394638788285,-84.26146867869024,GA
China Panda,Asian Restaurant,33.931993189835055,-84.26500327803545,GA
Namaste Atlanta,Indian Restaurant,33.92500506581608,-84.2751681804657,GA
Dunwoody Bistro,Asian Restaurant,33.92030091043067,-84.2919882455708,GA
Fight Club Sushi,Sushi Restaurant,33.930601,-84.265061,GA
Man Chun Hong,Asian Restaurant,33.91309173516898,-84.26205375713373,GA
Sushi Hayakawa,Sushi Restaurant,33.91347011377682,-84.26135692964938,GA
Sushi Yoko,Sushi Restaurant,33.93076210649486,-84.26326555047127,GA
Woo Nam Jeong Stone Bowl,Korean Restaurant,33.913137105928804,-84.26204448028092,GA
Bon Ga Korean Restaurant,Asian Restaurant,33.91915944917306,-84.25650571145415,GA
Tairyou Japanese Restaurant,Asian Restaurant,33.91305948213097,-84.26156639098768,Georgia
Tomato Japanese Grocery,Grocery Store,33.93069290327629,-84.26340326759927,GA
Manila Mart,Filipino Restaurant,33.912939559488166,-84.2642386172084,GA
Atlanta Sushi Bar,Japanese Restaurant,33.91350746154785,-84.26138162612915,GA
Viet-Nomie's,Vietnamese Restaurant,33.91909447973299,-84.2566497204801,GA
본가 설렁탕,Korean Restaurant,33.919128963181215,-84.25622283556721,GA
Bonga Gamisot Sullungtang,Korean Restaurant,33.91921692980274,-84.25582680706655,GA
Jun Ju Korean Restaurant,Korean Restaurant,33.913529351764524,-84.2613452524009,GA
Mi Rak Korean Restaurant,Korean Restaurant,33.91938743252915,-84.25569534301758,GA
Lotteria,Korean Restaurant,33.913528,-84.262281,GA
봉가,Korean Restaurant,33.919175,-84.255608,GA
KoKai Thai Bistro,Asian Restaurant,33.907687023606286,-84.20452146265355,GA
Ashiana,Indian Restaurant,33.91446368831328,-84.2074320546879,GA
Mughals,Pakistani Restaurant,33.9026859,-84.2028894,GA
Sabri Kabob,Indian Restaurant,33.90512295687773,-84.20145227899259,Georgia
Bento Cafe,Asian Restaurant,33.90981058252455,-84.20430518063218,GA
Chow King,Asian Restaurant,33.932096946070786,-84.17977352406662,GA
Indian Grill Restaurant,Indian Restaurant,33.93302768917602,-84.1813678812861,GA
Hibachi Grill Supreme Buffet,Chinese Restaurant,33.902487375145625,-84.2029971185951,GA
Thai Restaurant of Norcross,Thai Restaurant,33.898356676706605,-84.20826976792478,GA
Siamese Basil,Thai Restaurant,33.89908077515071,-84.20674142811407,GA
Taste of Thai,Thai Restaurant,33.917192301091454,-84.20780657244549,GA
Chinese Dhaba,Indian Restaurant,33.91440743661091,-84.20752168954412,GA
Hong Kong Supermarket,Supermarket,33.90878358193271,-84.20471952302678,GA
Curry On The Go,Indian Restaurant,33.91435332233754,-84.20750214729587,GA
홍콩 뷔페,Asian Restaurant,33.92154348653441,-84.21162480311808,GA
The Palace,Indian Restaurant,33.9334688,-84.2240519,GA
Agha Juice,Indian Restaurant,33.89711371679676,-84.20038661343958,GA
mughals,Indian Restaurant,33.90363693237305,-84.20469665527344,GA
Bundu Khan Kabab House,Indian Restaurant,33.90446037236343,-84.19909554794633,GA
Dawat Expess,Indian Restaurant,33.9143392887464,-84.20755848812165,GA
Asian Bistro,Asian Restaurant,33.909667,-84.204148,GA
Wong Kee BBQ Peking Duck,Asian Restaurant,33.90983170509236,-84.20423195788246,GA
Mumbai Masala,Indian Restaurant,33.91426544063921,-84.20758750751835,GA
Hong Kong King Buffet,Asian Restaurant,33.921583062967166,-84.21076917781927,GA
Nam Phuong Restaurant,Vietnamese Restaurant,33.90993313396513,-84.20452228555166,GA
Yogo Tea,Asian Restaurant,33.90736544948233,-84.20684299393768,GA
VN Tofu,Vietnamese Restaurant,33.90964406598303,-84.2043058689755,GA
Hong Kong City,Chinese Restaurant,33.90434555,-84.1988717,GA
China Wok,Chinese Restaurant,33.903769944416794,-84.20361029471462,GA
China Express,Chinese Restaurant,33.8974713086475,-84.20931887618471,GA
Chow Time,Chinese Restaurant,33.932008,-84.179817,GA
Chop Chop Chinese Food,Chinese Restaurant,33.922332336269136,-84.21107382011026,GA
China Panda,Chinese Restaurant,33.93298281347918,-84.18021434547771,GA
Royal Bamboo China Bistro,Chinese Restaurant,33.9038395828618,-84.2035794082099,GA
Asian Delight,Chinese Restaurant,33.89649730951102,-84.19544025806114,GA
Manchuria Garden,Chinese Restaurant,33.909235034888844,-84.20857518463971,GA
Yany Express,Vietnamese Restaurant,33.9095171888779,-84.20442916454837,GA
Huy's Sandwiches,Vietnamese Restaurant,33.906958345839804,-84.20190457780387,GA
Hibachi Wing House Grill,Japanese Restaurant,33.920352033502525,-84.21087332777944,GA
Pho 24,Vietnamese Restaurant,33.896256952614095,-84.19611220085544,GA
Pho Dai Nam,Vietnamese Restaurant,33.907692,-84.204714,GA
Phở Xe Lửa,Vietnamese Restaurant,33.90868530594488,-84.20425057411194,GA
Bonga Sullungtang,Korean Restaurant,33.933839,-84.21711571,GA
Dai Nam Restaurant,Restaurant,33.8967872,-84.1962793,GA
Circle Sushi,Asian Restaurant,33.995467561882954,-84.3500487985787,GA
Thai House,Asian Restaurant,34.0316859749161,-84.35041521039938,GA
India Chef,Indian Restaurant,34.03198176232171,-84.33937090391228,GA
Enzo,Asian Restaurant,33.98684139882232,-84.35130203990833,GA
Canton Cook II,Chinese Restaurant,33.937447026380354,-84.38046818484625,GA
Rasa Sayang,Malay Restaurant,34.01928567955227,-84.31901891986031,GA
Eastern China Taste,Chinese Restaurant,33.951129268825795,-84.33761778198287,GA
Rice Thai Cuisine,Thai Restaurant,34.02875554101955,-84.36169684933658,GA
Nori Nori Japanese Buffet,Japanese Restaurant,33.937624697362935,-84.37904944348499,GA
Erawan Organic Thai,Thai Restaurant,33.961517462396145,-84.36440471355593,GA
Zest Sushi & Tapas Bar,Sushi Restaurant,34.02466,-84.36125,GA
Sakura,Sushi Restaurant,33.96574018518914,-84.41056451324835,GA
Com Dunwoody Vietnamese Grill,Asian Restaurant,33.9477307785623,-84.33708183612757,GA
Tokyo Boat,Japanese Restaurant,34.01963462256143,-84.32062080296743,GA
Gyro & Teryaki,Asian Restaurant,33.93689522312677,-84.37786803887279,GA
Singha Thai,Thai Restaurant,33.95021181957235,-84.33739106080779,GA
Kani House Japanese Steakhouse and Sushi,Japanese Restaurant,34.00494035213287,-84.3894313929792,GA
Wasabi House,Sushi Restaurant,33.94848081980606,-84.33740317101014,GA
Lotus,Asian Restaurant,33.99506143050989,-84.34996607144708,GA
JP Sushi,Sushi Restaurant,34.02114255789059,-84.3180739711469,GA
Tokyo Bay Japanese Buffet,Buffet,34.0264145300048,-84.3338014773894,GA
Fu Express,Asian Restaurant,34.01956777178535,-84.31285858154297,GA
Tikka Factory,Indian Restaurant,33.947617,-84.337438,GA
Food & Beverage Training Resources,Asian Restaurant,33.98316790000001,-84.34869129999998,GA
Fú Express,Asian Restaurant,34.019383,-84.313217,GA
Asian Cafe,Asian Restaurant,33.95821880038607,-84.30336904288495,GA
Home Taste East Cobb,Asian Restaurant,33.960711,-84.403416,GA
North Peking: Super Chinese Restaurant,Asian Restaurant,33.98663426753687,-84.3511743252202,GA
Nyonya Asian,Asian Restaurant,33.954015710557684,-84.36658086445823,GA
Chin Chin Express,Chinese Restaurant,33.981322,-84.350729,GA
Happiness,Chinese Restaurant,34.016186,-84.309439,GA
Asian Express NY Style Chinese,Chinese Restaurant,33.964677,-84.409968,GA
Hong Kong City,Chinese Restaurant,33.96056549661104,-84.3644139478546,GA
Hong Kong City Chinese Eat In & Takeout,Chinese Restaurant,33.96049,-84.36429,GA
North Peking Chinese,Chinese Restaurant,33.986679,-84.351143,GA
Borneo Wing,Chinese Restaurant,34.016278982162476,-84.30950045585632,GA
New China Chinese Restaurant,Chinese Restaurant,34.00518664068821,-84.38931874080406,GA
Chin Chin Chinese Restaurant,Chinese Restaurant,33.96381997040754,-84.41209805283606,GA
La Voh Thai & Sushi Bar,Thai Restaurant,34.031899732748116,-84.34062461534478,GA
Monkey 68,Japanese Restaurant,34.027789,-84.35961,GA
Sapporo Japanese,Japanese Restaurant,34.00501247988569,-84.38954338351536,GA
Kotobuki Sushi,Japanese Restaurant,34.016357497381165,-84.30946826934814,GA
Ninja Japanese Style Steak & Sushi,Japanese Restaurant,34.0183,-84.322349,GA
Haiku Asian Bistro,Japanese Restaurant,33.95366882698596,-84.36574407545466,GA
Circle Noodle,Japanese Restaurant,34.018774,-84.312275,GA
Nagoya Japanese Steakhouse,Japanese Restaurant,34.00485250603452,-84.38937408946852,GA
Yama Sushi,Sushi Restaurant,33.987145,-84.350871,GA
Ru San's,Sushi Restaurant,33.96572120540432,-84.35387887571659,GA
Sushi Haru,Sushi Restaurant,34.016362,-84.322687,GA
Sitar Indian Cuisine,Indian Restaurant,33.988203496088516,-84.27183043064285,GA
Ba Bellies,Asian Restaurant,33.95643242254057,-84.23357930308725,GA
Sitar Indian Cuisine,Indian Restaurant,33.98814459609241,-84.27158876278048,GA
Biryani Pot,Indian Restaurant,34.01543212387883,-84.18515885696254,GA
Sichuan House,Chinese Restaurant,34.01534459051065,-84.1891867488651,GA
Hibachi Buffet,Asian Restaurant,33.945992072460804,-84.24016503310553,GA
Panda Express,Chinese Restaurant,33.95281465991366,-84.23340665800485,GA
Panda Express,Chinese Restaurant,33.999983617501684,-84.28376512238584,GA
Asian Kitchen,Asian Restaurant,34.004547867689716,-84.29407847341304,GA
Thai Star,Thai Restaurant,33.96013392786879,-84.20872839237838,GA
Thai Spice,Thai Restaurant,33.980206382492476,-84.21799754797428,GA
Kampai,Japanese Restaurant,34.01855194963362,-84.19286247662495,GA
Happy Sumo – Norcross,Japanese Restaurant,33.95307141148778,-84.23492944493724,GA
SushiMito,Sushi Restaurant,33.96711846790691,-84.26058664343056,GA
Sushi Uchi,Sushi Restaurant,33.985333121596895,-84.27064876878318,GA
The Pearl Chinese & Thai,Chinese Restaurant,34.022653168192,-84.27060679806308,GA
Wok N Roll,Chinese Restaurant,33.953090119053805,-84.23535221029711,GA
Lon U,Chinese Restaurant,33.98663879927626,-84.21229868471623,GA
Aomi Japanese Steakhouse,Sushi Restaurant,33.98287069842443,-84.21616043217871,GA
Kokos Sushi,Sushi Restaurant,34.02652732624809,-84.25152947118167,GA
Sushi Mania,Sushi Restaurant,34.02331749440006,-84.25175836170439,GA
UFO Hibachi Express,Asian Restaurant,34.015286,-84.190182,GA
Utsav,Indian Restaurant,34.031755,-84.185948,GA
Hibachi,Asian Restaurant,33.9626552194376,-84.20739042489751,GA
Hong Kong : Chinese Take-out,Asian Restaurant,33.96799638722338,-84.26058926079064,GA
JW asian cuisine,Asian Restaurant,33.954427,-84.243694,Georgia
Lin's Chinese Restaurant,Asian Restaurant,34.01765236255726,-84.18932873219806,GA
Planet Bombay Indian Cuisine Duluth/Johns Creeks,Indian Restaurant,34.017768420348006,-84.19363136441802,GA
Venky's India Bhavan,Indian Restaurant,34.01476379795769,-84.18556985950325,GA
Sushi Sumo,Asian Restaurant,34.02049768614211,-84.27348040116456,GA
Novelty's Rajdhani,Indian Restaurant,33.95262915628789,-84.23586252913216,GA
Beechwood's Residence,Asian Restaurant,33.94937956801579,-84.18280976979518,GA
Kan Pai Cafe,Asian Restaurant,33.95453,-84.243397,Georgia
Masti Street Eats,Indian Restaurant,34.01817,-84.19147,GA
Ustav Indian Cuisine,Indian Restaurant,34.03253657774803,-84.18512374162674,GA
Chaba Thai,Thai Restaurant,34.01822436627022,-84.19147364747607,GA
China Panda,Asian Restaurant,33.965914,-84.176908,GA
Bull Gogi,Korean Restaurant,33.96967135879066,-84.2193022647121,GA
Sushi Osawa,Sushi Restaurant,33.97611255236435,-84.21767818180915,Georgia
China Heaven,Chinese Restaurant,33.99118942013956,-84.27525397740544,GA
Happy Garden,Chinese Restaurant,33.969654240125074,-84.21936970542205,GA
Shanghai Chinese Restaurant,Chinese Restaurant,34.00461141154361,-84.29374099909366,GA
Ruby China,Chinese Restaurant,34.03065263348957,-84.18773252742956,GA
Hong Kong Lee,Chinese Restaurant,33.96724830140635,-84.24807543309475,GA
Asian Fusion Cafe,Chinese Restaurant,33.941512,-84.270466,GA
Wok & Roll 2,Chinese Restaurant,33.967021,-84.261537,GA
Lin's Chinese Restaurant,Chinese Restaurant,34.01520442244691,-84.18539611171474,GA
Shang Hai Chinese Restaurant,Chinese Restaurant,34.0047817663366,-84.2938078185846,GA
Yummy Top,Chinese Restaurant,33.987119,-84.269953,GA
Tientsin II,Chinese Restaurant,33.96707865101583,-84.25720003747583,GA
China House,Chinese Restaurant,33.96087488230971,-84.24900647427204,GA
New Dragon Chinese Restaurant,Chinese Restaurant,33.97119140625,-84.21907806396484,GA
Four Seasons Asian Cuisine,Chinese Restaurant,33.968212,-84.26156,GA
Royal Bistro Asian Fusion Restaurant,Thai Restaurant,33.96855023191674,-84.25714346297652,GA
L'Thai organic Thai restaurant,Thai Restaurant,33.969753,-84.219664,GA
Thai Spice at The Forum,Thai Restaurant,33.98018260852629,-84.21815091729468,GA
Misono Steak House,Japanese Restaurant,34.02212438886282,-84.28671425265202,GA
Koko's Japanese Restaurant,Japanese Restaurant,34.02554,-84.251511,GA
Dine Japan Group,Japanese Restaurant,33.967799,-84.259031,GA
Animal House,Noodle House,33.960927788738786,-84.24202680587769,GA
Merion Bistro @ AAC,Noodle House,34.003821,-84.192552,GA
Aku  Sushi Ramen,Noodle House,34.015575,-84.190432,GA
Oscars Asian Grill and Sushi Bar,Sushi Restaurant,34.024109,-84.251992,GA
Emiko's Sushi and Grill,Sushi Restaurant,33.984578,-84.213257,GA
Sushi City,Sushi Restaurant,34.017894,-84.189758,GA
Doragon Fusion Sushi,Sushi Restaurant,34.01518183701021,-84.18971747165413,GA
Sushi Machine,Sushi Restaurant,33.964104,-84.197091,GA
Sushi Yoshi,Sushi Restaurant,33.967443,-84.260094,GA
Sweet Tuna,Sushi Restaurant,33.97912,-84.21841,GA
Futago,Sushi Restaurant,34.017042,-84.190043,GA
Pho Queen,Vietnamese Restaurant,33.950483897247075,-84.2407603380354,GA
Hae Woon Dae Restaurant,Korean Restaurant,33.979412595655475,-84.20949388268953,GA
Chef Dinesh Cafe,North Indian Restaurant,34.0322259,-84.1851347,GA
Sri Garuda Vilas,South Indian Restaurant,33.952091260925265,-84.24088895154266,GA
Izumi Asian Bistro,Asian Restaurant,34.10853233326347,-84.55226610820652,GA
Chopstix Sushi House Asian Fusion,Asian Restaurant,34.06230325671747,-84.422409211119,GA
Saigon Cafe Woodstock,Asian Restaurant,34.08890133304144,-84.48338508619547,GA
Panda Express,Asian Restaurant,34.087016189012175,-84.48263848481722,GA
Happy China,Chinese Restaurant,34.08689899624285,-84.51959116096697,GA
Song's Garden,Chinese Restaurant,34.12716964888462,-84.57170268876675,GA
Panda Express,Asian Restaurant,34.122621883490446,-84.52504824812218,GA
Teriyaki Madness,Asian Restaurant,34.034344,-84.46546,GA
Peking & Tokyo Restaurant,Asian Restaurant,34.11146617661242,-84.5587287776915,GA
Shangrila Bistro,Asian Restaurant,34.03772580177268,-84.52850209952057,GA
Panda Express,Chinese Restaurant,34.03572992046756,-84.57253480003727,GA
Bangkok Cabin,Thai Restaurant,34.03645025619268,-84.6057153466272,GA
Lucky China,Chinese Restaurant,34.041896399159505,-84.6018633363133,GA
Asian Star,Asian Restaurant,34.0661137199637,-84.42376071493858,GA
Thai Ginger,Thai Restaurant,34.08192997399123,-84.57497547329905,GA
Kani House,Japanese Restaurant,34.11388120394833,-84.55403423895686,GA
Yoon Sushi,Japanese Restaurant,34.19167029573911,-84.51165826487714,GA
Volcano Steak & Sushi,Japanese Restaurant,34.112377,-84.561081,GA
Asahi Japanese Steak & Sushi,Japanese Restaurant,34.03564667729926,-84.46670155244824,GA
New Lucky China,Chinese Restaurant,34.035513847509826,-84.4667550806147,GA
Mr. Wonton,Chinese Restaurant,34.03924659362771,-84.52959499260024,GA
New Lucky China,Chinese Restaurant,34.03952867025961,-84.46136669452557,GA
China House,Chinese Restaurant,34.088926,-84.585339,GA
Thai Taste,Thai Restaurant,34.06848415899328,-84.52124132247212,GA
Pacific Spice,Chinese Restaurant,34.131082013371056,-84.49860823819706,GA
China Dynasty,Chinese Restaurant,34.037858169338676,-84.46483817679501,GA
Takeya Sushi & Hibachi,Sushi Restaurant,34.12904372494382,-84.49951962300413,GA
Mangos,Caribbean Restaurant,34.06460083627404,-84.62348685232783,GA
China Wok,Chinese Restaurant,34.17960920530094,-84.54965688027752,GA
Ice Martini Bar,Bar,34.09962478337779,-84.51922469955929,GA
China Bay III,Asian Restaurant,34.087802,-84.468152,GA
chao praya,Asian Restaurant,34.1200065612793,-84.52643585205078,GA
siagon Cafe,Asian Restaurant,34.08932014167973,-84.47681989145653,GA
Happy Panda,Asian Restaurant,34.062001514271266,-84.59122630553381,GA
Volcano House Chinese & Thai,Asian Restaurant,34.1889,-84.51228900000001,GA
Curry Village,Indian Restaurant,34.048223649210286,-84.60124433040619,GA
Hibachi Buffet,Asian Restaurant,34.19488698825609,-84.50852377682888,GA
Mizu,Sushi Restaurant,34.17053241072241,-84.41696038353135,GA
Happy China,Chinese Restaurant,34.08796503520105,-84.46820316252011,GA
Mandarin Cafe,Chinese Restaurant,34.04873694022604,-84.60120723904076,GA
Okko Ramen,Asian Restaurant,34.03980357289244,-84.46131204506618,GA
Marlow's Tavern,New American Restaurant,34.0348057,-84.5709139,GA
New China Buffet,Asian Restaurant,34.087279103601624,-84.52069660124899,GA
China Wok,Chinese Restaurant,34.04949971942932,-84.6110152619096,GA
Hong Kong Chinese,Chinese Restaurant,34.05563641983677,-84.55434426366826,GA
Golden House,Chinese Restaurant,34.141308,-84.50453,GA
China Bay Woodstock,Chinese Restaurant,34.08794,-84.46808526,GA
China Garden,Chinese Restaurant,34.17712079,-84.41753333333334,GA
Mui Lan,Chinese Restaurant,34.191704018401715,-84.5119873721174,GA
Mr. Wok,Chinese Restaurant,34.14135735690827,-84.50458029861444,GA
Dragon City,Chinese Restaurant,34.085903,-84.57615,GA
Mandarin House II,Chinese Restaurant,34.222601,-84.503429,GA
Golden China,Chinese Restaurant,34.19264203394511,-84.50794917225039,GA
China Chef,Chinese Restaurant,34.075156549616416,-84.64735453224286,GA
Chin Chin,Chinese Restaurant,34.0861371802482,-84.5252383817634,GA
Mandarin House 2,Chinese Restaurant,34.222873,-84.50503,GA
China Fun,Chinese Restaurant,34.10604053900757,-84.54165271765706,GA
Panda Express (Chastain Rd.),Chinese Restaurant,34.047304363320364,-84.57296580123632,GA
Hong Kong City,Chinese Restaurant,34.08679625518591,-84.48535773899492,GA
China Bay,Chinese Restaurant,34.08500006603156,-84.46185587063026,GA
Rainbow Asia,Chinese Restaurant,34.17428149497113,-84.54944965694257,GA
Hiro's Tokyo Japanese Steakhouse,Steakhouse,34.04652698666834,-84.52856852714987,GA
samurai dragon,Japanese Restaurant,34.129150173198845,-84.49932926750499,GA
Little Tokyo,Japanese Restaurant,34.12007007189087,-84.52644531572733,GA
Hibachi Express,Japanese Restaurant,34.16886538934217,-84.41432488175968,GA
Tokya Japanese Restaurant,Japanese Restaurant,34.04611,-84.529354,GA
Shogun Japanese Steak,Japanese Restaurant,34.08052251124171,-84.5646765481791,GA
Ichiban Grill,Japanese Restaurant,34.089217,-84.483057,GA
Sapporo Japanese Steak and Seafood,Japanese Restaurant,34.130459,-84.497854,GA
Hamada Grill & Sushi,Japanese Restaurant,34.07081373722732,-84.6225384281138,GA
Wow Pho & Grill,Vietnamese Restaurant,34.112875,-84.580875,GA
Pho 92 Vietnamese Cuisine,Vietnamese Restaurant,34.088074,-84.46817,GA
KPOP Korean Barbecue,Korean Restaurant,34.108251,-84.55301,GA
Vuu Asian Bistro,Asian Restaurant,34.06037670341754,-84.38742307717821,GA
Hibachi Express,Asian Restaurant,34.070707985931854,-84.29471054417573,GA
Thai Emerald,Asian Restaurant,34.055535887449,-84.37846594166909,GA
Pho & Com,Asian Restaurant,34.061962115146066,-84.38808125448291,GA
P.F. Chang's,Asian Restaurant,34.0387046233986,-84.30716961622238,GA
Tin Drum Asian Kitchen,Asian Restaurant,34.044146,-84.34124,GA
Aunty's Kitchen,Indian Restaurant,34.066541382282864,-84.30684645854066,GA
Epicures Of Asia,Asian Restaurant,34.06102661951958,-84.38477949849792,GA
China Garden,Chinese Restaurant,34.03358450803808,-84.34182757289442,GA
Tokyo Boat,Asian Restaurant,34.06126308189953,-84.38913947934518,GA
Bombay Flames,Indian Restaurant,34.03816605088718,-84.29635061449142,GA
Buffalo Wild Wings,Wings Joint,34.03704703607866,-84.30444843606438,GA
Spice of Thai,Thai Restaurant,34.033640132555696,-84.34004686916758,GA
Tanaka,Sushi Restaurant,34.05441597465296,-84.32885369426786,GA
Panda Express,Asian Restaurant,34.05966627601409,-84.38708529060342,GA
Benihana,Japanese Restaurant,34.03719365447164,-84.30565972772871,GA
Sake Japanese Steak & Sushi,Japanese Restaurant,34.063161883827476,-84.39930314093058,GA
Ray's on the Creek,American Restaurant,34.040939974823026,-84.31561493783522,GA
Deccan Spice,Indian Restaurant,34.04129,-84.34063,GA
Fish Bowl Asian Bistro,Asian Restaurant,34.04721,-84.362097,GA
Banjara,Indian Restaurant,34.0410198427657,-84.34068111017211,GA
Banjara Indian Restaurant,Indian Restaurant,34.041144,-84.340869,GA
Yummy House,Asian Restaurant,34.04940121965578,-84.34010588758775,GA
Yummy,Asian Restaurant,34.081775,-84.35767,GA
My Stir Fry,Asian Restaurant,34.076767,-84.29663,GA
Peppers Indian Restaurant,Indian Restaurant,34.04130739999999,-84.340615,GA
Ganesh Indian Market,Indian Restaurant,34.03862213895451,-84.344318,GA
Biryani,Indian Restaurant,34.066487,-84.307159,GA
India Chef,Indian Restaurant,34.04858700714376,-84.33923790719858,GA
Santoor Indian Restaurant,Indian Restaurant,34.03817208663134,-84.29631092529671,GA
Bombay Brasserie,Indian Restaurant,34.044045,-84.338659,GA
Panda Cafe,Chinese Restaurant,34.03885183312547,-84.34568506053589,GA
